sample_id,speaker,utt_id,target_word,condition,random_seed,target_ctc_loss,raw_prediction,mapped_prediction,mapped_correct,target_rank,perturbation_linf,perturbation_rms,snr_db,raw_exact
M01||test||245||thought,M01,245,thought,random,2.0,179.46343994140625,bei do,bed,0,334,0.0002000033855438,0.000117965051358,43.43453384664091,False
M01||test||246||thought,M01,246,thought,random,2.0,167.98976135253906,nie,nice,0,336,0.0002000033855438,0.0001106286494981,55.27662002499425,False
M01||test||250||side,M01,250,side,random,2.0,110.48101043701172,tibe,tie,0,12,0.0002000033855438,0.0001160108022268,54.124695255335176,False
M01||test||251||brawn,M01,251,brawn,random,2.0,143.60215759277344,broi,blow,0,23,0.0002000033855438,0.0001137702204516,53.81037670936755,False
M01||test||252||lima,M01,252,lima,random,2.0,122.25626373291016,an im,air,0,29,0.0002000033855438,0.0001158168380611,52.0875567773172,False
M01||test||253||pitting,M01,253,pitting,random,2.0,185.1651763916016,praedu,pad,0,263,0.0002000033855438,0.0001102135057464,54.9080350428121,False
M01||test||245||thought,M01,245,thought,random,3.0,181.75787353515625,bein no,barn,0,317,0.0002000033855438,0.0001179650529361,43.43453373044677,False
M01||test||246||thought,M01,246,thought,random,3.0,169.11041259765625,nit,bit,0,327,0.0002000033855438,0.0001106286634836,55.27661892693865,False
M01||test||250||side,M01,250,side,random,3.0,111.71798706054688,tibe,tie,0,12,0.0002000033855438,0.0001160108027531,54.12469521592476,False
M01||test||251||brawn,M01,251,brawn,random,3.0,136.3245391845703,bi,bit,0,122,0.0002000033855438,0.0001137702207154,53.81037668922464,False
M01||test||252||lima,M01,252,lima,random,3.0,120.09889221191406,anim,air,0,26,0.0002000033855438,0.000115816835972,52.08755693399397,False
M01||test||253||pitting,M01,253,pitting,random,3.0,184.08035278320312,praedu,pad,0,263,0.0002000033855438,0.0001102135356681,54.908032684691015,False
M01||test||245||thought,M01,245,thought,random,4.0,181.42984008789065,bei no,barn,0,334,0.0002000033855438,0.0001179650510569,43.43453386881446,False
M01||test||246||thought,M01,246,thought,random,4.0,169.5592041015625,nit,bit,0,327,0.0002000033855438,0.0001106286438573,55.27662046787693,False
M01||test||250||side,M01,250,side,random,4.0,114.50021362304688,tibe,tie,0,12,0.0002000033855438,0.0001160107961597,54.12469570958217,False
M01||test||251||brawn,M01,251,brawn,random,4.0,141.1648406982422,broi,blow,0,23,0.0002000033855438,0.0001137702083356,53.81037763437498,False
M01||test||252||lima,M01,252,lima,random,4.0,120.94750213623048,an im,air,0,29,0.0002000033855438,0.0001158168474794,52.08755607097723,False
M01||test||253||pitting,M01,253,pitting,random,4.0,182.9409942626953,praedu,pad,0,263,0.0002000033855438,0.0001102135330436,54.90803289152844,False
M01||test||257||start,M01,257,start,original,,119.00534057617188,dike,dice,0,305,0.0,0.0,inf,False
M01||test||258||park,M01,258,park,original,,98.19802856445312,pok,pot,0,15,0.0,0.0,inf,False
M01||test||259||harp,M01,259,harp,original,,121.72705841064452,or,for,0,73,0.0,0.0,inf,False
M01||test||25||knew,M01,25,knew,original,,92.02557373046876,nu,no,0,45,0.0,0.0,inf,False
M01||test||25||wish,M01,25,wish,original,,107.53668975830078,wase,ate,0,17,0.0,0.0,inf,False
M01||test||260||sitting,M01,260,sitting,original,,175.3977813720703,fedin,fed,0,254,0.0,0.0,inf,False
M01||test||257||start,M01,257,start,targeted,,115.78369140625,timp,tip,0,211,0.0002000033855438,0.0001155303157348,49.22606972538127,False
M01||test||258||park,M01,258,park,targeted,,104.57584381103516,porc,born,0,8,0.0002000033855438,0.0001105026358053,52.94251518830837,False
M01||test||259||harp,M01,259,harp,targeted,,108.7078094482422,ar,a,0,28,0.0002000033855438,0.0001160059947717,49.226347404533286,False
M01||test||25||knew,M01,25,knew,targeted,,86.87318420410156,mu,mut,0,144,0.0002000033855438,0.0001214155426263,65.09849500903913,False
M01||test||25||wish,M01,25,wish,targeted,,96.14058685302734,wese,were,0,14,0.0002000033855438,0.0001204500784001,57.50397651238856,False
M01||test||260||sitting,M01,260,sitting,targeted,,164.68467712402344,shdid,said,0,264,0.0002000033855438,0.0001122496933935,54.18841946253956,False
M01||test||257||start,M01,257,start,retain_0-0.5k,,116.97130584716795,dipe,dice,0,301,8.78376595210284e-05,2.0359085735474942e-05,64.30482350488018,False
M01||test||258||park,M01,258,park,retain_0-0.5k,,98.19723510742188,pok,pot,0,15,7.285876199603081e-05,1.870763703683783e-05,68.36958923076979,False
M01||test||259||harp,M01,259,harp,retain_0-0.5k,,121.24855041503906,or,for,0,73,7.677795656491071e-05,1.891008505683265e-05,64.98208641036109,False
M01||test||25||knew,M01,25,knew,retain_0-0.5k,,91.88333892822266,nu,no,0,45,8.90917144715786e-05,2.026589030191156e-05,80.64866696144927,False
M01||test||25||wish,M01,25,wish,retain_0-0.5k,,107.21259307861328,wase,ate,0,17,0.0001138406805694,2.3956619846759663e-05,71.5316074252806,False
M01||test||260||sitting,M01,260,sitting,retain_0-0.5k,,175.31109619140625,fedin,fed,0,254,0.0001008370891213,2.0634576146326166e-05,68.90021168112008,False
M01||test||257||start,M01,257,start,remove_0-0.5k,,115.47718811035156,timp,tip,0,211,0.0002000033855438,0.0001112949158171,49.55048242380475,False
M01||test||258||park,M01,258,park,remove_0-0.5k,,103.95938110351562,porc,born,0,8,0.0002000033855438,0.0001068238661869,53.23660209512205,False
M01||test||259||harp,M01,259,harp,remove_0-0.5k,,110.10060119628906,ar,a,0,28,0.0002000033855438,0.0001120629153354,49.526717725705765,False
M01||test||25||knew,M01,25,knew,remove_0-0.5k,,86.60340118408203,mu,mut,0,144,0.0002000033855438,0.0001169032199439,65.42745124383873,False
M01||test||25||wish,M01,25,wish,remove_0-0.5k,,95.9706573486328,wese,were,0,14,0.0002000033855438,0.0001149748449652,57.9080615999937,False
M01||test||260||sitting,M01,260,sitting,remove_0-0.5k,,166.6262664794922,shdid,said,0,264,0.0002000033855438,0.0001081247528464,54.51362017573148,False
M01||test||257||start,M01,257,start,retain_0.5-2k,,123.21001434326172,dip,lip,0,282,0.0001856088492786,4.4242217825634857e-05,57.56325113680636,False
M01||test||258||park,M01,258,park,retain_0.5-2k,,99.30459594726562,pok,pot,0,15,0.0001633382635191,3.527926679736422e-05,62.85957692082842,False
M01||test||259||harp,M01,259,harp,retain_0.5-2k,,119.29498291015624,or,for,0,73,0.0002000000094994,3.870178243699357e-05,58.761336711982594,False
M01||test||25||knew,M01,25,knew,retain_0.5-2k,,90.1008529663086,nu,no,0,45,0.0002000001259148,5.048686807756232e-05,72.72041210497568,False
M01||test||25||wish,M01,25,wish,retain_0.5-2k,,102.6072998046875,wase,ate,0,17,0.0002000001259148,5.430212639212566e-05,64.4237815274511,False
M01||test||260||sitting,M01,260,sitting,retain_0.5-2k,,173.53062438964844,sedin,seven,0,108,0.0001963858376257,4.270108627568389e-05,62.58334426663125,False
M01||test||257||start,M01,257,start,remove_0.5-2k,,116.98617553710938,dip,lip,0,282,0.0002000033855438,0.0001037936314409,50.15657479141793,False
M01||test||258||park,M01,258,park,remove_0.5-2k,,103.80857849121094,porc,born,0,8,0.0002000033855438,0.0001021461874331,53.62552470667082,False
M01||test||259||harp,M01,259,harp,remove_0.5-2k,,111.36065673828124,ar,a,0,28,0.0002000033855438,0.0001062596038097,49.98859221005999,False
M01||test||25||knew,M01,25,knew,remove_0.5-2k,,84.79524230957031,mu,mut,0,144,0.0002000033855438,0.0001066644849225,66.22358390137381,False
M01||test||25||wish,M01,25,wish,remove_0.5-2k,,94.95293426513672,wes,yes,0,17,0.0002000033855438,0.0001041539766141,58.76660113211572,False
M01||test||260||sitting,M01,260,sitting,remove_0.5-2k,,168.54981994628906,shdid,said,0,264,0.0002000033855438,0.0001011311470445,55.09442406882263,False
M01||test||257||start,M01,257,start,retain_2-4k,,120.98997497558594,dipe,dice,0,301,0.0002000000094994,5.137075075792135e-05,56.26567067472399,False
M01||test||258||park,M01,258,park,retain_2-4k,,100.1715850830078,pok,pot,0,15,0.0002000000094994,4.841708596262311e-05,60.109994986922615,False
M01||test||259||harp,M01,259,harp,retain_2-4k,,116.50404357910156,ar,a,0,28,0.0002000000094994,5.017751832859269e-05,56.505772491245374,False
M01||test||25||knew,M01,25,knew,retain_2-4k,,90.91717529296876,nu,no,0,45,0.0002000001259148,5.894966013893473e-05,71.37435459945317,False
M01||test||25||wish,M01,25,wish,retain_2-4k,,106.76776885986328,wase,ate,0,17,0.0002000033855438,5.504050560693466e-05,64.30646995840323,False
M01||test||260||sitting,M01,260,sitting,retain_2-4k,,175.48736572265625,fedid,fed,0,312,0.0002000000094994,4.997773364238253e-05,61.21659156815839,False
M01||test||257||start,M01,257,start,remove_2-4k,,114.17213439941406,timp,tip,0,211,0.0002000033855438,0.0001006434240762,50.42428085293584,False
M01||test||258||park,M01,258,park,remove_2-4k,,104.94409942626952,pork,cork,0,3,0.0002000033855438,9.680761509086394e-05,54.09177751121064,False
M01||test||259||harp,M01,259,harp,remove_2-4k,,114.719482421875,or,for,0,73,0.0002000033855438,0.0001015544504529,50.38197684848471,False
M01||test||25||knew,M01,25,knew,remove_2-4k,,85.05599212646484,mu,mut,0,144,0.0002000033855438,0.0001025840035532,66.56238782562194,False
M01||test||25||wish,M01,25,wish,remove_2-4k,,96.69317626953124,wece,were,0,87,0.0002000033855438,0.0001037125743354,58.80348996510708,False
M01||test||260||sitting,M01,260,sitting,remove_2-4k,,171.7243194580078,sh did,said,0,95,0.0002000033855438,9.812453933624894e-05,55.35657011319751,False
M01||test||257||start,M01,257,start,retain_4-8k,,116.7808074951172,dip,lip,0,282,0.0002000033855438,8.982274737646796e-05,51.41226223926866,False
M01||test||258||park,M01,258,park,retain_4-8k,,104.53787994384766,porc,born,0,8,0.0002000033855438,8.937770569855272e-05,54.785383889703965,False
M01||test||259||harp,M01,259,harp,retain_4-8k,,118.8508071899414,or,for,0,73,0.0002000033855438,9.341730075122518e-05,51.10740976816284,False
M01||test||25||knew,M01,25,knew,retain_4-8k,,90.91988372802734,mu,mut,0,144,0.0002000033855438,8.949082874775422e-05,67.7484101122393,False
M01||test||25||wish,M01,25,wish,retain_4-8k,,95.41798400878906,wase,ate,0,17,0.0002000033855438,8.768883399048879e-05,60.26123234772915,False
M01||test||260||sitting,M01,260,sitting,retain_4-8k,,174.01292419433594,shedid,said,0,135,0.0002000033855438,8.71422850244942e-05,56.38754385651293,False
M01||test||257||start,M01,257,start,remove_4-8k,,115.64250183105467,dipe,dice,0,301,0.0002000000094994,7.043516774572052e-05,53.524197865316445,False
M01||test||258||park,M01,258,park,remove_4-8k,,101.4622802734375,pok,pot,0,15,0.0002000001259148,6.263096913349354e-05,57.87418529661393,False
M01||test||259||harp,M01,259,harp,remove_4-8k,,117.06330108642578,r,a,0,57,0.0002000001259148,6.592910532840192e-05,54.13441240979151,False
M01||test||25||knew,M01,25,knew,remove_4-8k,,89.19529724121094,mu,mut,0,144,0.0002000033855438,7.932472938042842e-05,68.79580872843759,False
M01||test||25||wish,M01,25,wish,remove_4-8k,,100.0510025024414,wase,ate,0,17,0.0002000033855438,8.015657393062115e-05,61.04133532841658,False
M01||test||260||sitting,M01,260,sitting,remove_4-8k,,169.3921661376953,fedid,fed,0,312,0.0002000001259148,6.861152999419007e-05,58.464180652256026,False
M01||test||257||start,M01,257,start,random,0.0,122.1684341430664,dik,air,0,289,0.0002000033855438,0.0001155303133826,49.226069902228176,False
M01||test||258||park,M01,258,park,random,0.0,97.85684967041016,pok,pot,0,15,0.0002000033855438,0.0001105026380491,52.942515011936806,False
M01||test||259||harp,M01,259,harp,random,0.0,123.796875,ar,a,0,28,0.0002000033855438,0.0001160059927444,49.22634755632867,False
M01||test||25||knew,M01,25,knew,random,0.0,92.1667938232422,nu,no,0,45,0.0002000033855438,0.0001211979598176,65.11407452750487,False
M01||test||25||wish,M01,25,wish,random,0.0,113.24835968017578,wase,ate,0,17,0.0002000033855438,0.0001204500687489,57.503977208355714,False
M01||test||260||sitting,M01,260,sitting,random,0.0,172.8625030517578,seding,sing,0,5,0.0002000033855438,0.0001122496900149,54.18841972397681,False
M01||test||257||start,M01,257,start,random,1.0,119.26071166992188,dike,dice,0,305,0.0002000033855438,0.0001155303171728,49.22606961727218,False
M01||test||258||park,M01,258,park,random,1.0,97.46701049804688,pok,pot,0,15,0.0002000033855438,0.0001105026530903,52.94251382964482,False
M01||test||259||harp,M01,259,harp,random,1.0,122.61817169189452,or,for,0,73,0.0002000033855438,0.000116005999497,49.22634705072887,False
M01||test||25||knew,M01,25,knew,random,1.0,91.74397277832033,nu,no,0,45,0.0002000033855438,0.0001211607880639,65.11673892278745,False
M01||test||25||wish,M01,25,wish,random,1.0,108.94867706298828,wase,ate,0,17,0.0002000033855438,0.0001204500923275,57.50397550805716,False
M01||test||260||sitting,M01,260,sitting,random,1.0,174.3342742919922,fedin,fed,0,254,0.0002000033855438,0.0001122496745143,54.1884209234123,False
M01||test||257||start,M01,257,start,random,2.0,115.95326232910156,dipe,dice,0,301,0.0002000033855438,0.000115530299051,49.22607097972257,False
M01||test||258||park,M01,258,park,random,2.0,98.33903503417967,pok,pot,0,15,0.0002000033855438,0.0001105026217748,52.94251629115194,False
M01||test||259||harp,M01,259,harp,random,2.0,115.36146545410156,ar,a,0,28,0.0002000033855438,0.000116005992922,49.22634754302857,False
M01||test||25||knew,M01,25,knew,random,2.0,92.05628204345705,nu,no,0,45,0.0002000033855438,0.0001212095768459,65.11324201026801,False
M01||test||25||wish,M01,25,wish,random,2.0,108.26326751708984,wase,ate,0,17,0.0002000033855438,0.00012045009584,57.50397525476615,False
M01||test||260||sitting,M01,260,sitting,random,2.0,173.62554931640625,sedin,seven,0,108,0.0002000033855438,0.000112249691387,54.18841961780474,False
M01||test||257||start,M01,257,start,random,3.0,130.1209259033203,dark,dark,0,87,0.0002000033855438,0.0001155303031468,49.22607067178178,False
M01||test||258||park,M01,258,park,random,3.0,98.72325897216795,poc,pot,0,77,0.0002000033855438,0.0001105026413486,52.94251475258101,False
M01||test||259||harp,M01,259,harp,random,3.0,120.19094848632812,r,a,0,57,0.0002000033855438,0.0001160059923819,49.22634758346992,False
M01||test||25||knew,M01,25,knew,random,3.0,91.89078521728516,nu,no,0,45,0.0002000033855438,0.0001211847191202,65.11502349990606,False
M01||test||25||wish,M01,25,wish,random,3.0,107.94377136230467,wase,ate,0,17,0.0002000033855438,0.000120450113524,57.50397397953542,False
M01||test||260||sitting,M01,260,sitting,random,3.0,172.28729248046875,fedin,fed,0,254,0.0002000033855438,0.0001122496915577,54.18841960459444,False
M01||test||257||start,M01,257,start,random,4.0,126.25951385498048,dark,dark,0,87,0.0002000033855438,0.0001155303186498,49.22606950622874,False
M01||test||258||park,M01,258,park,random,4.0,100.35574340820312,poc,pot,0,77,0.0002000033855438,0.000110502625074,52.94251603182602,False
M01||test||259||harp,M01,259,harp,random,4.0,119.6057357788086,ar,a,0,28,0.0002000033855438,0.0001160059936517,49.22634748839478,False
M01||test||25||knew,M01,25,knew,random,4.0,91.67733764648438,nu,no,0,45,0.0002000033855438,0.0001211622041021,65.1166374090913,False
M01||test||25||wish,M01,25,wish,random,4.0,111.51004791259766,wase,ate,0,17,0.0002000033855438,0.000120450060395,57.5039778107742,False
M01||test||260||sitting,M01,260,sitting,random,4.0,175.89503479003906,seding,sing,0,5,0.0002000033855438,0.0001122496999127,54.18841895807898,False
M01||test||263||city,M01,263,city,original,,92.27824401855467,ebi,bit,0,128,0.0,0.0,inf,False
M01||test||264||witch,M01,264,witch,original,,144.6057891845703,wait,wit,0,110,0.0,0.0,inf,False
M01||test||265||him,M01,265,him,original,,89.25886535644531,m,a,0,7,0.0,0.0,inf,False
M01||test||266||knitting,M01,266,knitting,original,,220.83377075195312,me be,mere,0,337,0.0,0.0,inf,False
M01||test||267||vat,M01,267,vat,original,,75.85503387451172,very,here,0,72,0.0,0.0,inf,False
M01||test||263||city,M01,263,city,targeted,,93.05496215820312,zedit,beat,0,39,0.0002000033855438,0.0001173586572586,55.02175774886454,False
M01||test||264||witch,M01,264,witch,targeted,,128.17510986328125,wit,wit,0,34,0.0002000033855438,0.0001117625097128,54.19067061714738,False
M01||test||265||him,M01,265,him,targeted,,73.86097717285156,ev,a,0,51,0.0002000033855438,0.0001148722004675,48.04828224148342,False
M01||test||266||knitting,M01,266,knitting,targeted,,193.26339721679688,misbe,mike,0,333,0.0002000033855438,0.0001162014925323,50.46612379584217,False
M01||test||267||vat,M01,267,vat,targeted,,76.92095947265625,forbep,foe,0,322,0.0002000033855438,0.0001141510462117,46.96469409106989,False
M01||test||263||city,M01,263,city,retain_0-0.5k,,91.38263702392578,ebi,bit,0,128,7.336039561778307e-05,1.8728106953412504e-05,70.96218277011637,False
M01||test||264||witch,M01,264,witch,retain_0-0.5k,,143.56748962402344,wait,wit,0,110,7.409567479044199e-05,1.8966986511680635e-05,69.59662682270763,False
M01||test||265||him,M01,265,him,retain_0-0.5k,,88.931884765625,m,a,0,7,8.782465010881424e-05,2.0080718474863965e-05,63.19699609906765,False
M01||test||266||knitting,M01,266,knitting,retain_0-0.5k,,218.7184295654297,me be,mere,0,337,8.608133066445589e-05,1.9742910192466263e-05,65.8621345225574,False
M01||test||267||vat,M01,267,vat,retain_0-0.5k,,74.59884643554688,very,here,0,72,7.999292574822903e-05,1.9257493549202828e-05,62.4222967943582,False
M01||test||263||city,M01,263,city,remove_0-0.5k,,92.9916763305664,zedit,beat,0,39,0.0002000033855438,0.0001133607314242,55.322807599923976,False
M01||test||264||witch,M01,264,witch,remove_0-0.5k,,128.40614318847656,wit,wit,0,34,0.0002000033855438,0.0001079481617298,54.49228850880399,False
M01||test||265||him,M01,265,him,remove_0-0.5k,,73.75287628173828,ev,a,0,51,0.0002000033855438,0.0001106720863552,48.3718191053696,False
M01||test||266||knitting,M01,266,knitting,remove_0-0.5k,,192.88987731933597,misbe,mike,0,333,0.0002000033855438,0.0001120384864786,50.78301325558324,False
M01||test||267||vat,M01,267,vat,remove_0-0.5k,,76.7442855834961,forbep,foe,0,322,0.0002000033855438,0.000110251063066,47.26663630091867,False
M01||test||263||city,M01,263,city,retain_0.5-2k,,88.3587875366211,iedi,bed,0,80,0.0001975916093215,4.283291930089433e-05,63.7765068882085,False
M01||test||264||witch,M01,264,witch,retain_0.5-2k,,137.52667236328125,wait,wit,0,110,0.0002000000094994,4.096908457257493e-05,62.90746832906688,False
M01||test||265||him,M01,265,him,retain_0.5-2k,,86.10317993164062,m,a,0,7,0.0002000000094994,4.361638860055009e-05,56.45958697905313,False
M01||test||266||knitting,M01,266,knitting,retain_0.5-2k,,192.1719207763672,mibi,mike,0,314,0.0002000000094994,4.714121365572014e-05,58.30234273640593,False
M01||test||267||vat,M01,267,vat,retain_0.5-2k,,72.3993148803711,ver,air,0,22,0.0001817691372707,4.129631532629157e-05,55.796065948359285,False
M01||test||263||city,M01,263,city,remove_0.5-2k,,94.5783462524414,vedi,bed,0,79,0.0002000033855438,0.0001059774736914,55.90778913748138,False
M01||test||264||witch,M01,264,witch,remove_0.5-2k,,130.73495483398438,wit,wit,0,34,0.0002000033855438,0.0001013727169125,55.03817180431114,False
M01||test||265||him,M01,265,him,remove_0.5-2k,,69.94869995117188,ev,a,0,51,0.0002000033855438,0.0001033325600825,48.9678372645796,False
M01||test||266||knitting,M01,266,knitting,remove_0.5-2k,,187.9161529541016,misbe,mike,0,333,0.0002000033855438,0.0001031522999912,51.50077960423697,False
M01||test||267||vat,M01,267,vat,remove_0.5-2k,,70.78640747070312,orbep,area,0,293,0.0002000033855438,0.0001036333159414,47.8043041266656,False
M01||test||263||city,M01,263,city,retain_2-4k,,92.1449737548828,ede,ate,0,143,0.0002000000094994,5.326289970217854e-05,61.88356426167882,False
M01||test||264||witch,M01,264,witch,retain_2-4k,,132.74546813964844,wit,wit,0,34,0.0002000033855438,5.154346478608292e-05,60.91312135455175,False
M01||test||265||him,M01,265,him,retain_2-4k,,84.02010345458984,m,a,0,7,0.0002000033855438,5.082939185355006e-05,55.13028277683178,False
M01||test||266||knitting,M01,266,knitting,retain_2-4k,,187.5833282470703,mibe,mike,0,333,0.0002000033855438,5.69220946222622e-05,56.664740464278566,False
M01||test||267||vat,M01,267,vat,retain_2-4k,,69.42221069335938,ve,he,0,26,0.0001999999949475,4.713647239515743e-05,54.64715046299695,False
M01||test||263||city,M01,263,city,remove_2-4k,,94.45381927490234,zedic,bed,0,129,0.0002000033855438,0.0001016947247378,56.26609188526857,False
M01||test||264||witch,M01,264,witch,remove_2-4k,,130.7251434326172,whit,white,0,86,0.0002000033855438,9.672512931692824e-05,55.44580714927199,False
M01||test||265||him,M01,265,him,remove_2-4k,,67.10570526123047,ev,a,0,51,0.0002000033855438,0.0001002640978644,49.22967203825397,False
M01||test||266||knitting,M01,266,knitting,remove_2-4k,,195.05328369140625,misb,mike,0,330,0.0002000033855438,9.864727000169644e-05,51.88865650342437,False
M01||test||267||vat,M01,267,vat,remove_2-4k,,73.5007553100586,orbep,area,0,293,0.0002000033855438,0.0001012781684652,48.00397523794363,False
M01||test||263||city,M01,263,city,retain_4-8k,,94.69078063964844,viedic,bed,0,37,0.0002000033855438,9.183933724051608e-05,57.15148556834775,False
M01||test||264||witch,M01,264,witch,retain_4-8k,,132.52418518066406,wit,wit,0,34,0.0002000033855438,8.70973524297799e-05,56.35649445777076,False
M01||test||265||him,M01,265,him,retain_4-8k,,65.29383087158203,eh,oh,0,56,0.0002000033855438,8.96133581950788e-05,50.2051259995516,False
M01||test||266||knitting,M01,266,knitting,retain_4-8k,,184.1824188232422,mibe,mike,0,333,0.0002000033855438,8.62715708581716e-05,53.053003804798536,False
M01||test||267||vat,M01,267,vat,retain_4-8k,,69.30547332763672,orbp,drop,0,229,0.0002000033855438,9.191939411337534e-05,48.84614895470183,False
M01||test||263||city,M01,263,city,remove_4-8k,,91.98265838623048,tedi,bed,0,94,0.0002000033855438,7.053146206305499e-05,59.44440265726209,False
M01||test||264||witch,M01,264,witch,remove_4-8k,,131.42523193359375,woit,wit,0,100,0.0002000033855438,6.827542474855883e-05,58.471305317538025,False
M01||test||265||him,M01,265,him,remove_4-8k,,80.40776062011719,em,hem,0,11,0.0002000033855438,6.959341842022892e-05,52.40121765927078,False
M01||test||266||knitting,M01,266,knitting,remove_4-8k,,182.58868408203125,mibe,mike,0,333,0.0002000033855438,7.589274558882643e-05,54.166352628648426,False
M01||test||267||vat,M01,267,vat,remove_4-8k,,68.92897033691406,vep,bed,0,17,0.0002000001259148,6.533513788665199e-05,51.81135577556223,False
M01||test||263||city,M01,263,city,random,0.0,94.0854949951172,e be,ate,0,70,0.0002000033855438,0.0001173586487853,55.0217583759833,False
M01||test||264||witch,M01,264,witch,random,0.0,135.44407653808594,wait,wit,0,110,0.0002000033855438,0.0001117625097944,54.1906706108008,False
M01||test||265||him,M01,265,him,random,0.0,88.03055572509766,m,a,0,7,0.0002000033855438,0.0001148722044588,48.04828193969133,False
M01||test||266||knitting,M01,266,knitting,random,0.0,218.93585205078125,me be,mere,0,337,0.0002000033855438,0.0001162014911059,50.46612390246796,False
M01||test||267||vat,M01,267,vat,random,0.0,80.25224304199219,very,here,0,72,0.0002000033855438,0.0001141510483096,46.9646939314351,False
M01||test||263||city,M01,263,city,random,1.0,88.98332977294922,edi,bed,0,132,0.0002000033855438,0.0001173586571811,55.02175775460039,False
M01||test||264||witch,M01,264,witch,random,1.0,136.7609405517578,wait,wit,0,110,0.0002000033855438,0.0001117625158459,54.19067014049428,False
M01||test||265||him,M01,265,him,random,1.0,89.62065124511719,m,a,0,7,0.0002000033855438,0.0001148721993151,48.04828232862222,False
M01||test||266||knitting,M01,266,knitting,random,1.0,217.10780334472656,me be,mere,0,337,0.0002000033855438,0.0001162014962068,50.46612352118337,False
M01||test||267||vat,M01,267,vat,random,1.0,78.4388656616211,very,here,0,72,0.0002000033855438,0.000114151046909,46.96469403800697,False
M01||test||263||city,M01,263,city,random,2.0,92.276611328125,e be,ate,0,70,0.0002000033855438,0.0001173586253229,55.021760112474624,False
M01||test||264||witch,M01,264,witch,random,2.0,138.45135498046875,wait,wit,0,110,0.0002000033855438,0.0001117625051063,54.1906709751536,False
M01||test||265||him,M01,265,him,random,2.0,86.84173583984375,m,a,0,7,0.0002000033855438,0.0001148721990109,48.0482823516261,False
M01||test||266||knitting,M01,266,knitting,random,2.0,218.5234832763672,me be,mere,0,337,0.0002000033855438,0.0001162014869117,50.46612421597494,False
M01||test||267||vat,M01,267,vat,random,2.0,80.34709930419922,very,here,0,72,0.0002000033855438,0.0001141510460498,46.96469410338392,False
M01||test||263||city,M01,263,city,random,3.0,97.54439544677734,e be,ate,0,70,0.0002000033855438,0.0001173586532482,55.02175804568127,False
M01||test||264||witch,M01,264,witch,random,3.0,134.41957092285156,wait,wit,0,110,0.0002000033855438,0.0001117624955822,54.19067171533965,False
M01||test||265||him,M01,265,him,random,3.0,88.5776596069336,m,a,0,7,0.0002000033855438,0.0001148722029672,48.048282052471976,False
M01||test||266||knitting,M01,266,knitting,random,3.0,210.9326171875,me be,mere,0,337,0.0002000033855438,0.0001162014956051,50.46612356615749,False
M01||test||267||vat,M01,267,vat,random,3.0,77.75836944580078,very,here,0,72,0.0002000033855438,0.0001141510466356,46.964694058809926,False
M01||test||263||city,M01,263,city,random,4.0,95.49836730957033,ebe,ate,0,143,0.0002000033855438,0.0001173586698635,55.0217568159576,False
M01||test||264||witch,M01,264,witch,random,4.0,141.1739959716797,wait,wit,0,110,0.0002000033855438,0.0001117625030232,54.19067113704561,False
M01||test||265||him,M01,265,him,random,4.0,88.2279281616211,m,a,0,7,0.0002000033855438,0.0001148722069924,48.04828174811519,False
M01||test||266||knitting,M01,266,knitting,random,4.0,216.83026123046875,me be,mere,0,337,0.0002000033855438,0.0001162014970727,50.46612345645451,False
M01||test||267||vat,M01,267,vat,random,4.0,79.81417846679688,very,here,0,72,0.0002000033855438,0.000114151048476,46.96469391877659,False
M01||test||269||spain,M01,269,spain,original,,125.27479553222656,pan,pad,0,31,0.0,0.0,inf,False
M01||test||26||sigh,M01,26,sigh,original,,107.27640533447266,shi,ship,0,87,0.0,0.0,inf,False
M01||test||270||sell,M01,270,sell,original,,151.902587890625,see how,echo,0,25,0.0,0.0,inf,False
M01||test||272||hitting,M01,272,hitting,original,,183.79226684570312,ed ben,bed,0,197,0.0,0.0,inf,False
M01||test||273||witty,M01,273,witty,original,,123.0838394165039,wedy,bed,0,60,0.0,0.0,inf,False
M01||test||274||witty,M01,274,witty,original,,128.56777954101562,e be,ate,0,310,0.0,0.0,inf,False
M01||test||269||spain,M01,269,spain,targeted,,115.7313003540039,tink,sink,0,217,0.0002000033855438,0.000113426331537,52.82412853594032,False
M01||test||26||sigh,M01,26,sigh,targeted,,93.86466217041016,sat,at,0,137,0.0002000033855438,0.000114551851886,52.32631490573728,False
M01||test||270||sell,M01,270,sell,targeted,,139.5971221923828,he hoped,chop,0,204,0.0002000033855438,0.0001141773862846,51.15498989207527,False
M01||test||272||hitting,M01,272,hitting,targeted,,163.79080200195312,aidde,ride,0,318,0.0002000033855438,0.0001156173430853,53.69974515530305,False
M01||test||273||witty,M01,273,witty,targeted,,131.087890625,redmy,red,0,97,0.0002000033855438,0.0001127676682372,56.55642842595323,False
M01||test||274||witty,M01,274,witty,targeted,,111.5909194946289,rebe,fee,0,311,0.0002000033855438,0.0001159257098587,56.47557391575926,False
M01||test||269||spain,M01,269,spain,retain_0-0.5k,,123.21754455566406,pan,pad,0,31,0.0001972002792172,2.2387512968754595e-05,66.91828925214541,False
M01||test||26||sigh,M01,26,sigh,retain_0-0.5k,,106.13682556152344,shi,ship,0,87,7.898511830717325e-05,2.037271891337671e-05,67.3253773330328,False
